Rank	Name	Title	Country	Rating	Games	B-Year
 67	 Kurnosov, Igor	 g	 RUS	 2658	 38	 1985
 68	 Areshchenko, Alexander	 g	 UKR	 2657	 39	 1986
 69	 Tkachiev, Vladislav	 g	 FRA	 2657	 0	 1973
 70	 Fedorchuk, Sergey A.	 g	 UKR	 2656	 25	 1981
 71	 Pashikian, Arman	 g	 ARM	 2655	 43	 1987
 72	 Savchenko, Boris	 g	 RUS	 2655	 29	 1986
 73	 Nyback, Tomi	 g	 FIN	 2655	 13	 1985
 74	 Navara, David	 g	 CZE	 2654	 24	 1985
 75	 Grachev, Boris	 g	 RUS	 2652	 29	 1986
 76	 Predojevic, Borki	 g	 BIH	 2652	 20	 1987
 77	 Lastin, Alexander	 g	 RUS	 2650	 9	 1976
 78	 Caruana, Fabiano	 g	 ITA	 2649	 31	 1992
 79	 Amonatov, Farrukh	 g	 TJK	 2648	 18	 1978
 80	 Postny, Evgeny	 g	 ISR	 2648	 11	 1981
 81	 Delchev, Aleksander	 g	 BUL	 2648	 7	 1971
 82	 Avrukh, Boris	 g	 ISR	 2647	 10	 1978
 83	 Fridman, Daniel	 g	 GER	 2646	 9	 1976
 84	 Kobalia, Mikhail	 g	 RUS	 2645	 26	 1978
 85	 Mamedov, Rauf	 g	 AZE	 2645	 20	 1988
 86	 Karpov, Anatoly	 g	 RUS	 2644	 0	 1951
 87	 Li, Chao b	 g	 CHN	 2643	 46	 1989
 88	 Meier, Georg	 g	 GER	 2641	 37	 1987
 89	 So, Wesley	 g	 PHI	 2641	 29	 1993
 90	 Smirin, Ilia	 g	 ISR	 2641	 9	 1968
 91	 Beliavsky, Alexander G	 g	 SLO	 2640	 21	 1953
 92	 Berkes, Ferenc	 g	 HUN	 2638	 21	 1985
 93	 Zhang, Pengxiang	 g	 CHN	 2638	 6	 1980
 94	 Georgiev, Kiril	 g	 BUL	 2637	 11	 1965
 95	 Socko, Bartosz	 g	 POL	 2637	 10	 1978
 96	 Bareev, Evgeny	 g	 RUS	 2636	 9	 1966
 97	 Zhou, Jianchao	 g	 CHN	 2635	 35	 1988
 98	 Riazantsev, Alexander	 g	 RUS	 2635	 28	 1985
 99	 Zvjaginsev, Vadim	 g	 RUS	 2635	 22	 1976
 100	 Roiz, Michael	 g	 ISR	 2635	 17	 1983
